id,jp,zh,status,attr,src,ctl,note
ui/ui/staffroll/uil_staffroll_g.xml#18582,イベントプログラム,事件程序,translated,text,45c20cb56a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18645,乱道,乱道,translated,text,afcfc8f99b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18704,テクニカルエンジニア,技术工程师,translated,text,1f8b0ef79d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18768,乱道,乱道,translated,text,afcfc8f99b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18827,大坪　俊介,大坪 俊介,translated,text,e4a7f6282a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18889,キャラクターセットアップ,角色装配,translated,text,2d9c1a161a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#18955,大坪　俊介,大坪 俊介,translated,text,e4a7f6282a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19017,矢戸　恵,矢户 惠,translated,text,98bd1a2e46,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19078,インターフェイスデザイン,界面设计,translated,text,8fe4dab4e8,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19205,桑田　まり子,桑田 真理子,translated,text,9a7ef2f3de,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19268,マネジメント,管理,translated,text,644f6dd8a3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19328,松本　浩幸,松本 浩幸,translated,text,31c3a3098b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19390,オープニングムービー,片头影像,translated,text,bddc00b466,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19458,絵コンテ・演出,分镜・演出,translated,text,c1285163f7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19580,ディレクター　,总监,translated,text,135e67823a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19641,嘉藤　公紀,嘉藤 公纪,translated,text,b11bc7bcd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19759,浅尾　憲治,浅尾 宪治,translated,text,6bc5e803d3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19821,蜂屋　雅幸,蜂屋 雅幸,translated,text,bacd8a88e9,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19883,森中　亮,森中 亮,translated,text,d2b56e5d7c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#19944,製作,制作,translated,text,53c6bc4ef7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20000,ポイント・ピクチャーズ,Point Pictures,translated,text,4b9cc20967,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20068,プロモーションムービー,宣传影像,translated,text,375c066366,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20137,ディレクター　,总监,translated,text,135e67823a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20198,浅尾　憲治,浅尾 宪治,translated,text,6bc5e803d3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20316,森　進二郞,森 进二郎,translated,text,564356e8ac,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20378,村澤　晴海,村泽 晴海,translated,text,ccc3eb0e5b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20440,大塚　竹男,大冢 竹男,translated,text,ac5a7c666f,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20502,製作,制作,translated,text,53c6bc4ef7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20558,ポイント・ピクチャーズ,Point Pictures,translated,text,4b9cc20967,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20626,詩ムービー,诗歌影像,translated,text,03e84567a7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20689,ディレクター,总监,translated,text,074ca740ff,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20749,絵コンテ・演出,分镜・演出,translated,text,c1285163f7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20871,キャラクターアニメーション,角色动画,translated,text,6245f96f88,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#20999,山口　力哉,山口 力哉,translated,text,9db200242b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21061,嘉藤　公紀,嘉藤 公纪,translated,text,b11bc7bcd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21192,ジェノミライムービー,杰诺米莱伊影像,translated,text,f6e7d2fd93,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21260,制作,制作,translated,text,7d394484ec,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21377,バックグラウンドミュージック,背景音乐,translated,text,a5e60b8440,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21449,ミュージックディレクター,音乐总监,translated,text,d43c0fd3f4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21515,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21578,コンポーザー,作曲家,translated,text,259843924f,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21638,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21907,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#21972,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22033,エレキギター,电吉他,translated,text,1fa9044665,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22093,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22154,シタール,锡塔尔琴,translated,text,8f25ffe37e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22212,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22273,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22333,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22395,音響,音效,translated,text,a94ecabc3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22455,音響監督,音效总监,translated,text,e4bfb6b35d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22513,納谷　僚介,纳谷 僚介,translated,text,d0a88d7501,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22575,録音調整,录音调整,translated,text,bdaaaa1218,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22633,田中　直也,田中 直也,translated,text,a61c475fb5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22695,録音助手,录音助手,translated,text,2cd5fceb80,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22753,三田　颯,三田 飒,translated,text,36385611f0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22814,道下　彩,道下 彩,translated,text,d5f8dc474d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#22875,音響制作,音效制作,translated,text,3ba07c72e1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23002,技術協力,技术协力,translated,text,09ac8b241a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23064,株式会社ＣＲＩ・ミドルウェア,株式会社CRI Middleware,translated,text,ddfc365935,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23136,代表取締役専務ＣＴＯ,执行董事专务CTO,translated,text,e027789a7b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23201,押見　正雄,押见 正雄,translated,text,bb3d517d8c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23327,佐藤　修,佐藤 修,translated,text,8d20a19056,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23389,鈴木　成門,铃木 成门,translated,text,151d8ce7cd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23452,郷原　亮,乡原 亮,translated,text,edafc04a4c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23514,水津　達也,水津 达也,translated,text,1b6339ac0a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23577,田中　孝,田中 孝,translated,text,6a01522493,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23639,薄　　亮,薄 亮,translated,text,9be14828cf,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23701,及川　進,及川 进,translated,text,564af3d63f,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23829,漆畑　祐介,漆畑 佑介,translated,text,7b38215b37,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#23892,櫻井　敦史,樱井 敦史,translated,text,56fb1b2ef2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24017,花房　宏通,花房 宏通,translated,text,b03c5ceac2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24080,太田　政美,太田 政美,translated,text,84c8d1255b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24143,渡辺　大輔,渡边 大辅,translated,text,e1ba1468a3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24274,佐藤　修,佐藤 修,translated,text,8d20a19056,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24336,デバッグ,调试,translated,text,93640dad3a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24399,ポールトゥウィン株式会社,株式会社Pole To Win,translated,text,cda47e17fb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24469,三田村 理史,三田村 理史,translated,text,77e158e1ae,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24533,浅田　卓,浅田 卓,translated,text,adcb96dc81,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24595,山崎　乙,山崎 乙,translated,text,8f70623b22,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24657,大井 勇生,大井 勇生,translated,text,fcdda02341,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24720,牧　睦美,牧 睦美,translated,text,36499eaf9d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24782,木村　知生,木村 知生,translated,text,f4f07268a4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24845,宮下　廣大,宫下 广大,translated,text,4c64af3cd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24908,柴田　裕司,柴田 裕司,translated,text,13fa6f22df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#24971,西原　正洋,西原 正洋,translated,text,1aa88db9f1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25034,高田　陽介,高田 阳介,translated,text,ec9fea6efa,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25097,澤田　哲也,泽田 哲也,translated,text,bc595385ac,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25160,渡邊　さや,渡边 沙耶,translated,text,a3fb83c85e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25223,山谷　武,山谷 武,translated,text,254588c758,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25285,小川　早苗,小川 早苗,translated,text,116301b38a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25348,村川　雄一郎,村川 雄一郎,translated,text,93fd06889d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25412,挿入歌,插曲,translated,text,43505f0b2e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25474,#00『謳無き丘へ～Introduce Ver.～』,#00‘致无鸣之丘～Introduce Ver.～’,translated,text,abf88f0aa3,br=0 nl=0,src-longest-line=26
ui/ui/staffroll/uil_staffroll_g.xml#25558,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25618,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25682,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25741,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25805,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25862,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25924,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#25981,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26043,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26100,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26164,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26230,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26294,アイリッシュブズーキー,爱尔兰布祖基琴,translated,text,d1c4382eb2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26360,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26499,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26559,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26623,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26682,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26746,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26803,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26867,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26924,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#26988,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27045,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27109,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27175,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27239,カンテレ,康特勒琴,translated,text,99e23b542c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27298,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27362,パーカッション,打击乐,translated,text,b5c517e01d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27424,大石　真理恵,大石 真理惠,translated,text,59c84c61d6,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27488,筝,筝,translated,text,e09f68108a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27544,中垣　雅葉,中垣 雅叶,translated,text,ec00152ffc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27607,#02『天地咆吼』,#02‘天地咆哮’,translated,text,54b41e4730,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27674,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27734,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27796,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27855,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27917,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#27974,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28038,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28095,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28159,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28216,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28280,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28346,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28410,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28471,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28534,ピアノ,钢琴,translated,text,64c0241201,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28592,田中　さとこ,田中 聪子,translated,text,67b0c32b37,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28740,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28800,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28864,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28923,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#28987,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29044,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29108,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29165,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29229,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29286,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29350,アイリッシュブズーキ,爱尔兰布祖基琴,translated,text,420248b6f2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29415,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29479,リュート,鲁特琴,translated,text,40aa180de2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29538,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29602,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29668,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29732,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29793,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29856,ホイッスル,哨子,translated,text,f9c2bb1a8a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29916,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#29978,リコーダー,竖笛,translated,text,1448956b32,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30038,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30172,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30232,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30296,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30355,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30419,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30476,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30538,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30595,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30659,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30777,#05『美し世界』,#05‘美丽世界’,translated,text,828500b0bb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30844,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30904,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#30966,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31025,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31087,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31144,高橋　麗子,高桥 丽子,translated,text,e5f18eff62,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31207,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31264,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31327,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31384,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31447,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31508,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31571,#06『コード・エテスウェイ』,#06‘代码・埃特斯韦’,translated,text,0d93d8ec41,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31644,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31704,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31768,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31827,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31891,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#31948,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32010,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32067,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32131,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32188,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32251,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32312,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32375,ヴィオラ,中提琴,translated,text,2b5d862048,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32434,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32497,チェロ,大提琴,translated,text,13fc4da5ee,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32555,土屋　玲子,土屋 玲子,translated,text,a5c27a7653,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32618,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32679,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32742,プログラミング,编程,translated,text,a063da1b9c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32804,柳　英一朗,柳 英一朗,translated,text,d1f66395b5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#32954,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33014,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33079,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33138,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33203,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33260,みとせ　のりこ,水户濑 纪子,translated,text,b870526ad2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33325,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33448,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33571,レコーディング＆ミキシング,录音与混音,translated,text,45498df2df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_g.xml#33714,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
